;pv_mw;bess_mw;bess_h;contract_share;target_IRR;required_PPA_eur_MWh;final_IRR;NPV_at_target_IRR_kEUR;avg_revenue_at_required_PPA_kEUR_yr;avg_EBITDA_at_required_PPA_kEUR_yr;capex_kEUR;npv_at_ppa_min_kEUR;npv_at_ppa_max_kEUR;irr_at_ppa_min;irr_at_ppa_max;status;target_IRR_pct
752;10;6;2;0;0.09;;;;;;9689;-6830;-6828;;;Target not reached even at 300.0 €/MWh;9
753;10;6;4;0;0.09;;;;;;11525;-6540;-6540;;;Target not reached even at 300.0 €/MWh;9
754;10;8;2;0;0.09;;;;;;10927;-7778;-7775;;;Target not reached even at 300.0 €/MWh;9
755;10;8;4;0;0.09;;;;;;13375;-7622;-7622;;;Target not reached even at 300.0 €/MWh;9
756;10;8;4;0.25;0.09;;;;;;13375;-13378;-331;;0.086699528;Target not reached even at 300.0 €/MWh;9
757;10;10;2;0;0.09;;;;;;12165;-8786;-8784;;;Target not reached even at 300.0 €/MWh;9
758;10;10;2;0.25;0.09;;;;;;12165;-13434;-224;;0.087559616;Target not reached even at 300.0 €/MWh;9
759;10;10;4;0;0.09;;;;;;15225;-8850;-8850;;;Target not reached even at 300.0 €/MWh;9
760;10;10;4;0.25;0.09;;;;;;15225;-15249;-2059;;0.071066336;Target not reached even at 300.0 €/MWh;9
761;10;12;2;0;0.09;;;;;;13403;-9868;-9867;;;Target not reached even at 300.0 €/MWh;9
762;10;12;2;0.25;0.09;;;;;;13403;-14884;-1571;;0.073802937;Target not reached even at 300.0 €/MWh;9
763;10;12;4;0;0.09;;;;;;17075;-10312;-10312;;;Target not reached even at 300.0 €/MWh;9
764;10;12;4;0.25;0.09;;;;;;17075;-17116;-3907;;0.056606446;Target not reached even at 300.0 €/MWh;9
765;12;0;2;0;0.09;;;;;;6999;-5043;-5043;;;Target not reached even at 300.0 €/MWh;9
766;12;2;2;0;0.09;;;;;;8237;-5800;-5800;;;Target not reached even at 300.0 €/MWh;9
767;12;2;4;0;0.09;;;;;;8849;-5564;-5563;;;Target not reached even at 300.0 €/MWh;9
768;12;4;2;0;0.09;;;;;;9475;-6563;-6562;;;Target not reached even at 300.0 €/MWh;9
769;12;4;4;0;0.09;;;;;;10699;-6225;-6224;;;Target not reached even at 300.0 €/MWh;9
770;12;6;2;0;0.09;;;;;;10713;-7408;-7406;;;Target not reached even at 300.0 €/MWh;9
771;12;6;4;0;0.09;;;;;;12549;-7046;-7046;;;Target not reached even at 300.0 €/MWh;9
772;12;8;2;0;0.09;;;;;;11951;-8318;-8316;;;Target not reached even at 300.0 €/MWh;9
773;12;8;4;0;0.09;;;;;;14399;-8020;-8020;;;Target not reached even at 300.0 €/MWh;9
774;12;10;2;0;0.09;;;;;;13189;-9290;-9287;;;Target not reached even at 300.0 €/MWh;9
775;12;10;4;0;0.09;;;;;;16249;-9159;-9159;;;Target not reached even at 300.0 €/MWh;9
776;12;10;4;0.25;0.09;;;;;;16249;-15955;-1339;;0.07851156;Target not reached even at 300.0 €/MWh;9
777;12;12;2;0;0.09;;;;;;14427;-10336;-10335;;;Target not reached even at 300.0 €/MWh;9
778;12;12;2;0.25;0.09;;;;;;14427;-15651;-883;;0.081568875;Target not reached even at 300.0 €/MWh;9
779;12;12;4;0;0.09;;;;;;18099;-10513;-10513;;;Target not reached even at 300.0 €/MWh;9
780;12;12;4;0.25;0.09;;;;;;18099;-17805;-3093;;0.065226117;Target not reached even at 300.0 €/MWh;9
781;2;0;2;1;0.11;76.00703398;0.11;0;461;414;1879;-5937;14653;;0.432451293;Solved;11
782;4;0;2;1;0.11;77.46032802;0.11;0;677;584;2903;-7454;18049;;0.445344229;Solved;11
783;6;0;2;1;0.11;80.73571036;0.11;0;903;764;3927;-9091;20876;;0.441937649;Solved;11
784;8;0;2;1;0.11;83.9056626;0.11;0;1128;944;4951;-10770;23501;;0.43654769;Solved;11
785;2;0;2;0.75;0.11;85.43065013;0.11;0;460;414;1879;-4948;10527;;0.374464075;Solved;11
786;10;0;2;1;0.11;86.77524542;0.11;0;1352;1122;5975;-12474;26009;;0.431175548;Solved;11
787;4;0;2;0.75;0.11;87.3527809;0.11;0;674;581;2903;-6227;12935;;0.378699581;Solved;11
788;12;0;2;1;0.11;89.38362314;0.11;0;1575;1299;6999;-14198;28421;;0.426059704;Solved;11
789;6;0;2;0.75;0.11;91.24526326;0.11;0;895;756;3927;-7608;14907;;0.372515523;Solved;11
790;4;2;2;1;0.11;92.85323415;0.11;0;1014;842;4141;-8888;16786;;0.359539799;Solved;11
791;6;2;2;1;0.11;92.95018148;0.11;0;1223;1005;5165;-10418;19701;;0.371723368;Solved;11
792;8;2;2;1;0.11;94.39263339;0.11;0;1440;1177;6189;-12069;22350;;0.377154517;Solved;11
793;8;0;2;0.75;0.11;94.98035302;0.11;0;1115;931;4951;-9026;16722;;0.365876922;Solved;11
794;10;2;2;1;0.11;96.04038368;0.11;0;1656;1348;7213;-13762;24867;;0.379911183;Solved;11
795;6;2;4;1;0.11;96.31495248;0.11;0;1315;1116;5777;-10754;19379;;0.34932975;Solved;11
796;2;2;2;1;0.11;96.46825232;0.11;0;827;701;3117;-7474;13301;;0.330142762;Solved;11
797;8;2;4;1;0.11;96.92018023;0.11;0;1527;1282;6801;-12348;22074;;0.357721555;Solved;11
798;4;2;4;1;0.11;97.45904021;0.11;0;1113;959;4753;-9291;16411;;0.334068093;Solved;11
799;12;2;2;1;0.11;97.76961096;0.11;0;1874;1520;8237;-15491;27276;;0.381011205;Solved;11
800;10;2;4;1;0.11;98.17551118;0.11;0;1742;1452;7825;-14023;24606;;0.362518439;Solved;11
801;10;0;2;0.75;0.11;98.33615343;0.11;0;1334;1104;5975;-10465;18448;;0.35987228;Solved;11
802;12;2;4;1;0.11;99.53751066;0.11;0;1958;1622;8849;-15724;27037;;0.365431497;Solved;11
803;12;0;2;0.75;0.11;101.371198;0.11;0;1552;1276;6999;-11922;20100;;0.354454115;Solved;11
804;2;2;4;1;0.11;102.7047568;0.11;0;937;830;3729;-7903;12906;;0.303632115;Solved;11
805;2;0;2;0.5;0.11;104.2778827;0.11;0;459;413;1879;-3960;6402;;0.304804133;Solved;11
806;8;4;2;1;0.11;105.1250561;0.11;0;1751;1409;7427;-13401;21173;;0.334466223;Solved;11
807;10;4;2;1;0.11;105.2051009;0.11;0;1960;1572;8451;-15033;23742;;0.34178188;Solved;11
808;12;4;2;1;0.11;105.8436066;0.11;0;2172;1738;9475;-16726;26180;;0.346536232;Solved;11
809;6;4;2;1;0.11;106.0381095;0.11;0;1547;1251;6403;-11848;18445;;0.323438751;Solved;11
810;4;0;2;0.5;0.11;107.1376869;0.11;0;670;577;2903;-5001;7821;;0.301416466;Solved;11
811;6;2;2;0.75;0.11;107.1796384;0.11;0;1214;996;5165;-8956;13833;;0.314206083;Solved;11
812;4;2;2;0.75;0.11;107.5519868;0.11;0;1010;838;4141;-7664;11734;;0.305827838;Solved;11
813;8;2;2;0.75;0.11;108.3646738;0.11;0;1425;1160;6189;-10326;15710;;0.317420492;Solved;11
814;4;4;2;1;0.11;109.0454425;0.11;0;1355;1105;5379;-10401;15460;;0.305780604;Solved;11
815;12;4;4;1;0.11;109.8462818;0.11;0;2342;1943;10699;-17271;25638;;0.322829135;Solved;11
816;10;2;2;0.75;0.11;109.9604281;0.11;0;1637;1327;7213;-11740;17475;;0.318533241;Solved;11
817;10;4;4;1;0.11;110.1116097;0.11;0;2135;1783;9675;-15652;23142;;0.315882957;Solved;11
818;8;4;4;1;0.11;111.2119018;0.11;0;1933;1626;8651;-14100;20510;;0.30629742;Solved;11
819;6;2;4;0.75;0.11;111.6407007;0.11;0;1308;1107;5777;-9301;13525;;0.295387707;Solved;11
820;12;2;2;0.75;0.11;111.7343843;0.11;0;1850;1494;8237;-13184;19148;;0.318365664;Solved;11
821;8;2;4;0.75;0.11;111.965616;0.11;0;1515;1268;6801;-10641;15427;;0.300931996;Solved;11
822;2;2;2;0.75;0.11;112.1870938;0.11;0;824;699;3117;-6462;9225;;0.284795728;Solved;11
823;6;0;2;0.5;0.11;112.2643696;0.11;0;887;748;3927;-6125;8937;;0.292903053;Solved;11
824;10;2;4;0.75;0.11;112.9769962;0.11;0;1724;1432;7825;-12032;17210;;0.303948928;Solved;11
825;4;2;4;0.75;0.11;113.5767843;0.11;0;1110;956;4753;-8072;11381;;0.284207961;Solved;11
826;6;4;4;1;0.11;113.6992889;0.11;0;1737;1477;7627;-12632;17714;;0.293019037;Solved;11
827;12;2;4;0.75;0.11;114.2431241;0.11;0;1935;1597;8849;-13450;18907;;0.305494242;Solved;11
828;12;6;2;1;0.11;114.3233899;0.11;0;2473;1959;10713;-18029;25028;;0.31813803;Solved;11
829;10;6;2;1;0.11;114.9846987;0.11;0;2267;1799;9689;-16396;22541;;0.310921519;Solved;11
830;8;6;2;1;0.11;116.5467087;0.11;0;2067;1645;8665;-14826;19922;;0.30101382;Solved;11
831;8;0;2;0.5;0.11;117.1297336;0.11;0;1102;918;4951;-7282;9944;;0.285273944;Solved;11
832;2;4;2;1;0.11;118.38358;0.11;0;1215;1011;4355;-9028;11941;;0.274359188;Solved;11
833;4;4;4;1;0.11;118.7057865;0.11;0;1557;1342;6603;-11252;14676;;0.273855113;Solved;11
834;6;6;2;1;0.11;119.581169;0.11;0;1875;1499;7641;-13331;17146;;0.287371093;Solved;11
835;2;2;4;0.75;0.11;120.2858213;0.11;0;936;828;3729;-6890;8857;;0.261737344;Solved;11
836;12;6;4;1;0.11;121.2715591;0.11;0;2733;2273;12549;-19007;24089;;0.289390768;Solved;11
837;10;0;2;0.5;0.11;121.4812333;0.11;0;1316;1086;5975;-8456;10887;;0.278810955;Solved;11
838;10;4;2;0.75;0.11;122.0955273;0.11;0;1941;1552;8451;-13060;16413;;0.286155434;Solved;11
839;12;4;2;0.75;0.11;122.3157885;0.11;0;2147;1712;9475;-14465;18137;;0.289526206;Solved;11
840;8;4;2;0.75;0.11;122.5478891;0.11;0;1737;1393;7427;-11692;14584;;0.280871071;Solved;11
841;12;8;2;1;0.11;123.214789;0.11;0;2774;2181;11951;-19401;23821;;0.29417249;Solved;11
842;10;6;4;1;0.11;123.2681891;0.11;0;2535;2121;11525;-17466;21529;;0.280362858;Solved;11
843;6;4;2;0.75;0.11;124.3645306;0.11;0;1539;1241;6403;-10391;12615;;0.272382926;Solved;11
844;10;8;2;1;0.11;125.1714982;0.11;0;2576;2029;10927;-17821;21291;;0.285290983;Solved;11
845;12;0;2;0.5;0.11;125.4039858;0.11;0;1529;1254;6999;-9646;11779;;0.273221405;Solved;11
846;4;6;2;1;0.11;125.7993003;0.11;0;1705;1375;6617;-11941;14115;;0.267676346;Solved;11
847;8;6;4;1;0.11;126.5481465;0.11;0;2344;1976;10501;-15993;18833;;0.268751798;Solved;11
848;12;4;4;0.75;0.11;127.9415793;0.11;0;2322;1922;10699;-15066;17574;;0.269435991;Solved;11
849;8;8;2;1;0.11;128.3115531;0.11;0;2384;1883;9903;-16296;18635;;0.27390148;Solved;11
850;4;4;2;0.75;0.11;128.6825306;0.11;0;1350;1099;5379;-9160;10448;;0.258713773;Solved;11
851;10;4;4;0.75;0.11;128.6942493;0.11;0;2119;1765;9675;-13708;15818;;0.264378357;Solved;11
852;8;4;4;0.75;0.11;130.6001463;0.11;0;1921;1613;8651;-12406;13936;;0.25707183;Solved;11
853;2;4;4;1;0.11;131.2348628;0.11;0;1442;1274;5579;-9902;11139;;0.243685219;Solved;11
854;6;6;4;1;0.11;131.695364;0.11;0;2164;1842;9477;-14580;15991;;0.253904159;Solved;11
855;12;10;2;1;0.11;132.4598575;0.11;0;3079;2406;13189;-20831;22567;;0.273374694;Solved;11
856;12;8;4;1;0.11;133.3391167;0.11;0;3127;2606;14399;-20850;22453;;0.262379778;Solved;11
857;6;8;2;1;0.11;133.3897655;0.11;0;2204;1749;8879;-14844;15824;;0.258960253;Solved;11
858;12;6;2;0.75;0.11;133.4499344;0.11;0;2448;1933;10713;-15797;17032;;0.265165663;Solved;11
859;6;4;4;0.75;0.11;134.4263809;0.11;0;1731;1469;7627;-11187;11910;;0.246558267;Solved;11
860;6;2;2;0.5;0.11;134.8654222;0.11;0;1203;985;5165;-7493;8000;;0.247553852;Solved;11
861;10;6;2;0.75;0.11;134.9106755;0.11;0;2249;1780;9689;-14437;15248;;0.259426164;Solved;11
862;10;10;2;1;0.11;135.6001841;0.11;0;2886;2261;12165;-19281;20012;;0.263596632;Solved;11
863;8;2;2;0.5;0.11;135.8265247;0.11;0;1408;1144;6189;-8619;9107;;0.248677201;Solved;11
864;4;2;2;0.5;0.11;136.2787046;0.11;0;1004;831;4141;-6419;6696;;0.242016995;Solved;11
865;10;8;4;1;0.11;136.9934957;0.11;0;2938;2463;13375;-19366;19847;;0.252243127;Solved;11
866;10;2;2;0.5;0.11;137.5519873;0.11;0;1616;1307;7213;-9780;10114;;0.248184315;Solved;11
867;8;6;2;0.75;0.11;137.5634237;0.11;0;2054;1631;8665;-13125;13358;;0.251528038;Solved;11
868;12;2;2;0.5;0.11;139.52297;0.11;0;1824;1469;8237;-10959;11049;;0.246980553;Solved;11
869;8;10;2;1;0.11;140.262022;0.11;0;2703;2124;11141;-17790;17329;;0.251320933;Solved;11
870;2;6;2;1;0.11;140.7336541;0.11;0;1610;1327;5593;-10601;10571;;0.236775492;Solved;11
871;2;4;2;0.75;0.11;140.7482824;0.11;0;1211;1007;4355;-7988;7907;;0.234496502;Solved;11
872;4;6;4;1;0.11;140.8146766;0.11;0;2015;1740;8453;-13241;12920;;0.234126835;Solved;11
873;4;4;4;0.75;0.11;141.3339827;0.11;0;1554;1339;6603;-10015;9693;;0.23131442;Solved;11
874;8;2;4;0.5;0.11;141.4468551;0.11;0;1501;1255;6801;-8987;8833;;0.235779607;Solved;11
875;6;2;4;0.5;0.11;141.577539;0.11;0;1299;1098;5777;-7873;7708;;0.232701706;Solved;11
876;12;12;2;1;0.11;141.8542405;0.11;0;3383;2632;14427;-22285;21293;;0.255306446;Solved;11
877;6;6;2;0.75;0.11;142.0589874;0.11;0;1866;1489;7641;-11862;11344;;0.240650707;Solved;11
878;8;8;4;1;0.11;142.2436929;0.11;0;2758;2329;12351;-17932;17119;;0.239850554;Solved;11
879;10;2;4;0.5;0.11;142.2973962;0.11;0;1707;1415;7825;-10134;9861;;0.236940531;Solved;11
880;12;6;4;0.75;0.11;142.70277;0.11;0;2713;2252;12549;-16809;16102;;0.240990863;Solved;11
881;2;2;2;0.5;0.11;143.085373;0.11;0;821;696;3117;-5432;5159;;0.228310576;Solved;11
882;4;8;2;1;0.11;143.1349612;0.11;0;2064;1656;7855;-13498;12757;;0.238551792;Solved;11
883;12;2;4;0.5;0.11;143.6580358;0.11;0;1913;1576;8849;-11306;10812;;0.237063215;Solved;11
884;4;2;4;0.5;0.11;144.9881994;0.11;0;1105;950;4753;-6832;6366;;0.224740249;Solved;11
885;12;8;2;0.75;0.11;145.2559596;0.11;0;2753;2159;11951;-17205;15839;;0.24405793;Solved;11
886;12;10;4;1;0.11;145.7214158;0.11;0;3523;2941;16249;-22745;20776;;0.240002433;Solved;11
887;10;6;4;0.75;0.11;145.9181836;0.11;0;2521;2105;11525;-15541;14250;;0.233648383;Solved;11
888;10;12;2;1;0.11;146.1711402;0.11;0;3198;2493;13403;-20762;18717;;0.244880774;Solved;11
889;6;10;2;1;0.11;147.4623302;0.11;0;2537;2004;10117;-16376;14488;;0.235709029;Solved;11
890;10;8;2;0.75;0.11;148.2586253;0.11;0;2559;2011;10927;-15869;14023;;0.236965407;Solved;11
891;6;8;4;1;0.11;149.8954198;0.11;0;2593;2211;11327;-16550;14252;;0.224544019;Solved;11
892;4;6;2;0.75;0.11;150.6903062;0.11;0;1701;1371;6617;-10676;9131;;0.224718043;Solved;11
893;8;6;4;0.75;0.11;150.7114819;0.11;0;2334;1965;10501;-14312;12295;;0.224243282;Solved;11
894;10;10;4;1;0.11;150.9110754;0.11;0;3342;2807;15225;-21293;18144;;0.229371031;Solved;11
895;8;12;2;1;0.11;152.3563322;0.11;0;3024;2365;12379;-19301;16009;;0.232057918;Solved;11
896;8;8;2;0.75;0.11;152.9038494;0.11;0;2372;1870;9903;-14586;12099;;0.227644164;Solved;11
897;12;4;2;0.5;0.11;154.0958147;0.11;0;2121;1687;9475;-12249;10164;;0.224460843;Solved;11
898;10;4;2;0.5;0.11;154.3733742;0.11;0;1919;1530;8451;-11094;9161;;0.222519608;Solved;11
899;2;2;4;0.5;0.11;154.7889009;0.11;0;933;825;3729;-5857;4810;;0.20924807;Solved;11
900;8;4;2;0.5;0.11;156.0797956;0.11;0;1719;1375;7427;-9981;8041;;0.218741781;Solved;11
901;12;10;2;0.75;0.11;157.244912;0.11;0;3057;2384;13189;-18627;14617;;0.225905903;Solved;11
902;2;4;4;0.75;0.11;157.4983581;0.11;0;1438;1269;5579;-8856;7129;;0.20747346;Solved;11
903;6;6;4;0.75;0.11;158.0168023;0.11;0;2157;1835;9477;-13122;10208;;0.211996022;Solved;11
904;8;10;4;1;0.11;158.0819154;0.11;0;3174;2685;14201;-19890;15392;;0.216628264;Solved;11
905;12;12;4;1;0.11;158.3226372;0.11;0;3920;3277;18099;-24675;19071;;0.221040306;Solved;11
906;12;8;4;0.75;0.11;158.5588025;0.11;0;3109;2586;14399;-18682;14497;;0.217444177;Solved;11
907;6;4;2;0.5;0.11;159.6695384;0.11;0;1526;1229;6403;-8906;6819;;0.212337395;Solved;11
908;2;6;4;1;0.11;160.1491031;0.11;0;1952;1724;7429;-11917;9366;;0.205781042;Solved;11
909;6;8;2;0.75;0.11;160.1828207;0.11;0;2195;1739;8879;-13363;10037;;0.215279328;Solved;11
910;4;10;2;1;0.11;160.5793627;0.11;0;2425;1938;9093;-15060;11395;;0.215208697;Solved;11
911;2;0;2;0.25;0.11;160.8195797;0.11;0;458;412;1879;-2972;2276;;0.206598616;Solved;11
912;6;12;2;1;0.11;161.8612484;0.11;0;2876;2264;11355;-17924;13140;;0.216127484;Solved;11
913;10;10;2;0.75;0.11;161.871741;0.11;0;2870;2243;12165;-17322;12764;;0.217788273;Solved;11
914;12;4;4;0.5;0.11;162.8137277;0.11;0;2300;1901;10699;-12940;9596;;0.208700468;Solved;11
915;2;8;2;1;0.11;163.1780338;0.11;0;2007;1645;6831;-12176;9202;;0.208852392;Solved;11
916;4;8;4;1;0.11;163.3082441;0.11;0;2479;2144;10303;-15244;11153;;0.205029679;Solved;11
917;10;8;4;0.75;0.11;163.8891233;0.11;0;2925;2449;13375;-17447;12594;;0.208980967;Solved;11
918;10;4;4;0.5;0.11;164.4041223;0.11;0;2100;1747;9675;-11808;8564;;0.205279397;Solved;11
919;10;12;4;1;0.11;165.0371388;0.11;0;3749;3153;17075;-23251;16417;;0.210145221;Solved;11
920;4;0;2;0.25;0.11;166.4924048;0.11;0;666;573;2903;-3775;2707;;0.198377415;Solved;11
921;4;4;2;0.5;0.11;167.0417598;0.11;0;1343;1092;5379;-7886;5446;;0.201595542;Solved;11
922;8;4;4;0.5;0.11;168.31367;0.11;0;1905;1597;8651;-10747;7380;;0.199627281;Solved;11
923;6;10;4;1;0.11;168.4401412;0.11;0;3028;2585;13177;-18534;12503;;0.201332296;Solved;11
924;8;10;2;0.75;0.11;168.5087378;0.11;0;2691;2110;11141;-16067;10812;;0.207536251;Solved;11
925;12;12;2;0.75;0.11;169.4593218;0.11;0;3363;2611;14427;-20065;13362;;0.209920184;Solved;11
926;12;6;2;0.5;0.11;169.7836895;0.11;0;2422;1908;10713;-13575;9120;;0.204470534;Solved;11
927;2;6;2;0.75;0.11;169.8757332;0.11;0;1603;1320;5593;-9531;6566;;0.200011733;Solved;11
928;10;6;2;0.5;0.11;172.8118734;0.11;0;2225;1757;9689;-12464;8024;;0.200047066;Solved;11
929;8;12;4;1;0.11;174.0371872;0.11;0;3591;3042;16051;-21860;13654;;0.197390539;Solved;11
930;6;4;4;0.5;0.11;174.6636523;0.11;0;1720;1459;7627;-9729;6112;;0.191387727;Solved;11
931;12;10;4;0.75;0.11;174.9147247;0.11;0;3507;2924;16249;-20597;12820;;0.197627506;Solved;11
932;6;0;2;0.25;0.11;175.3216876;0.11;0;878;739;3927;-4643;2968;;0.189080005;Solved;11
933;10;12;2;0.75;0.11;175.8162671;0.11;0;3184;2478;13403;-18816;11476;;0.201013502;Solved;11
934;4;12;2;1;0.11;178.2508523;0.11;0;2790;2224;10331;-16636;10027;;0.195805151;Solved;11
935;6;10;2;0.75;0.11;178.7574244;0.11;0;2528;1994;10117;-14884;8707;;0.194268836;Solved;11
936;6;8;4;0.75;0.11;181.9792782;0.11;0;2585;2202;11327;-15078;8477;;0.185703502;Solved;11
937;10;10;4;0.75;0.11;182.1687779;0.11;0;3330;2793;15225;-19365;10894;;0.188646694;Solved;11
938;8;0;2;0.25;0.11;183.577875;0.11;0;1089;904;4951;-5537;3165;;0.181483721;Solved;11
939;12;6;4;0.5;0.11;183.7719985;0.11;0;2689;2229;12549;-14663;8167;;0.185282258;Solved;11
940;8;12;2;0.75;0.11;184.3687925;0.11;0;3011;2352;12379;-17568;9502;;0.190218081;Solved;11
941;2;4;2;0.5;0.11;184.8786933;0.11;0;1206;1001;4355;-6927;3873;;0.183651213;Solved;11
942;6;6;2;0.5;0.11;185.5898364;0.11;0;1852;1476;7641;-10364;5561;;0.184721909;Solved;11
943;4;4;4;0.5;0.11;185.8761689;0.11;0;1547;1332;6603;-8748;4690;;0.179095972;Solved;11
944;2;10;2;1;0.11;185.9082727;0.11;0;2406;1966;8069;-13773;7740;;0.185763472;Solved;11
945;4;10;4;1;0.11;186.0225337;0.11;0;2947;2551;12153;-17256;9383;;0.182327945;Solved;11
946;12;8;2;0.5;0.11;186.7326454;0.11;0;2725;2131;11951;-14959;7943;;0.186538615;Solved;11
947;6;12;4;1;0.11;187.2638462;0.11;0;3468;2964;15027;-20531;10746;;0.182265955;Solved;11
948;2;8;4;1;0.11;189.3189912;0.11;0;2465;2176;9279;-13949;7514;;0.177733613;Solved;11
949;10;6;4;0.5;0.11;189.3497156;0.11;0;2499;2084;11525;-13618;6999;;0.17931959;Solved;11
950;10;0;2;0.25;0.11;190.9164727;0.11;0;1299;1068;5975;-6447;3326;;0.175308594;Solved;11
951;12;12;4;0.75;0.11;191.4520372;0.11;0;3904;3261;18099;-22507;11112;;0.180739343;Solved;11
952;8;10;4;0.75;0.11;192.0846342;0.11;0;3164;2673;14201;-18183;8875;;0.177845643;Solved;11
953;10;8;2;0.5;0.11;192.5274247;0.11;0;2534;1987;10927;-13894;6778;;0.180417809;Solved;11
954;2;6;4;0.75;0.11;195.5943746;0.11;0;1945;1716;7429;-10848;5318;;0.171818903;Solved;11
955;4;10;2;0.75;0.11;196.4456761;0.11;0;2419;1931;9093;-13760;6439;;0.176960088;Solved;11
956;8;6;4;0.5;0.11;197.4190788;0.11;0;2317;1948;10501;-12622;5756;;0.171535298;Solved;11
957;12;0;2;0.25;0.11;197.5023491;0.11;0;1507;1231;6999;-7370;3457;;0.170124082;Solved;11
958;6;12;2;0.75;0.11;197.7640176;0.11;0;2866;2253;11355;-16407;7368;;0.176469269;Solved;11
959;2;8;2;0.75;0.11;199.5481677;0.11;0;1998;1636;6831;-11091;5113;;0.172671191;Solved;11
960;4;6;2;0.5;0.11;199.6485723;0.11;0;1692;1362;6617;-9380;4139;;0.171551412;Solved;11
961;4;8;4;0.75;0.11;200.1329435;0.11;0;2476;2139;10303;-13968;6203;;0.16925429;Solved;11
962;8;8;2;0.5;0.11;200.2232764;0.11;0;2352;1851;9903;-12849;5583;;0.172759625;Solved;11
963;10;12;4;0.75;0.11;200.7440904;0.11;0;3736;3139;17075;-21315;9170;;0.171423945;Solved;11
964;12;10;2;0.5;0.11;204.4899048;0.11;0;3029;2357;13189;-16399;6698;;0.170547183;Solved;11
965;6;10;4;0.75;0.11;206.4392111;0.11;0;3020;2577;13177;-17045;6737;;0.16470313;Solved;11
966;12;8;4;0.5;0.11;206.8159439;0.11;0;3084;2562;14399;-16509;6549;;0.165071145;Solved;11
967;2;12;2;1;0.11;208.7301389;0.11;0;2807;2288;9307;-15374;6202;;0.165950879;Solved;11
968;4;12;4;1;0.11;208.8308145;0.11;0;3416;2959;14003;-19272;7610;;0.163823995;Solved;11
969;6;6;4;0.5;0.11;209.6220408;0.11;0;2143;1821;9477;-11649;4396;;0.16110202;Solved;11
970;2;4;4;0.5;0.11;210.0856919;0.11;0;1432;1263;5579;-7795;3055;;0.160149598;Solved;11
971;6;8;2;0.5;0.11;212.3650789;0.11;0;2179;1724;8879;-11850;4252;;0.162133681;Solved;11
972;10;10;2;0.5;0.11;212.4332931;0.11;0;2845;2219;12165;-15336;5519;;0.163535261;Solved;11
973;8;12;4;0.75;0.11;213.0432878;0.11;0;3580;3029;16051;-20138;7145;;0.160486428;Solved;11
974;8;2;2;0.25;0.11;213.826704;0.11;0;1388;1125;6189;-6775;2450;;0.157526422;Solved;11
975;6;2;2;0.25;0.11;214.3499941;0.11;0;1189;971;5165;-5882;2102;;0.156818502;Solved;11
976;10;2;2;0.25;0.11;214.896284;0.11;0;1590;1280;7213;-7695;2739;;0.157101586;Solved;11
977;10;8;4;0.5;0.11;215.6933038;0.11;0;2902;2427;13375;-15509;5329;;0.157863402;Solved;11
978;12;2;2;0.25;0.11;217.0040751;0.11;0;1793;1438;8237;-8621;2968;;0.155842633;Solved;11
979;2;10;4;1;0.11;218.6504957;0.11;0;2979;2630;11129;-15991;5537;;0.154881397;Solved;11
980;4;2;2;0.25;0.11;219.2361653;0.11;0;996;824;4141;-5067;1660;;0.153404995;Solved;11
981;4;12;2;0.75;0.11;219.7301522;0.11;0;2781;2214;10331;-15308;5077;;0.158998464;Solved;11
982;12;12;2;0.5;0.11;222.6460115;0.11;0;3334;2583;14427;-17847;5418;;0.156281983;Solved;11
983;10;2;4;0.25;0.11;222.9391532;0.11;0;1681;1389;7825;-8052;2507;;0.150370803;Solved;11
984;8;10;2;0.5;0.11;223.3042552;0.11;0;2670;2090;11141;-14325;4286;;0.154783726;Solved;11
985;12;2;4;0.25;0.11;223.4404027;0.11;0;1882;1545;8849;-8984;2775;;0.15040141;Solved;11
986;8;2;4;0.25;0.11;223.8503437;0.11;0;1481;1235;6801;-7120;2179;;0.149301678;Solved;11
987;6;2;4;0.25;0.11;226.6002338;0.11;0;1284;1084;5777;-6217;1807;;0.147040989;Solved;11
988;2;6;2;0.5;0.11;228.0632805;0.11;0;1596;1313;5593;-8446;2447;;0.150410088;Solved;11
989;4;6;4;0.5;0.11;228.9672811;0.11;0;2004;1728;8453;-10680;2969;;0.147629617;Solved;11
990;2;10;2;0.75;0.11;229.5455614;0.11;0;2397;1956;8069;-12672;3592;;0.150009573;Solved;11
991;4;10;4;0.75;0.11;230.1776223;0.11;0;2942;2545;12153;-15959;4434;;0.148319401;Solved;11
992;12;10;4;0.5;0.11;230.6396342;0.11;0;3480;2898;16249;-18401;4870;;0.147810828;Solved;11
993;6;12;4;0.75;0.11;231.280842;0.11;0;3460;2956;15027;-19015;4990;;0.147309874;Solved;11
994;2;2;2;0.25;0.11;232.0506603;0.11;0;815;689;3117;-4316;1124;;0.145543773;Solved;11
995;4;8;2;0.5;0.11;232.9413517;0.11;0;2049;1640;7855;-10877;2829;;0.147993912;Solved;11
996;10;12;2;0.5;0.11;233.2338223;0.11;0;3158;2453;13403;-16824;4201;;0.148346531;Solved;11
997;2;8;4;0.75;0.11;234.1207534;0.11;0;2456;2167;9279;-12857;3367;;0.144362613;Solved;11
998;4;2;4;0.25;0.11;235.6944233;0.11;0;1096;942;4753;-5434;1323;;0.141435488;Solved;11
