charging_scenario;pv_mw;bess_power_mw;bess_duration_h;bess_energy_mwh;contract_share;year;merchant_revenue_eur;ppa_delivered_mwh;total_output_mwh;rev_da_eur;rev_idc_eur;rev_afrr_up_capacity_eur;rev_afrr_up_activation_eur;rev_afrr_dn_capacity_eur;rev_afrr_dn_activation_eur;hydro_annual_mwh;pv_annual_mwh;pv_curtailed_mwh;bess_charge_mwh;bess_discharge_mwh;hydro_to_bess_mwh;ppa_shortfall_mwh;total_cycles;final_soc_mwh;final_degradation;total_throughput_mwh;solve_time_s;status
D;2;2;4;8;0;2036;2616218.766;1.2880478;44092.81248;2437924.748;-624.8323671;14527.57829;26882.23671;15105.83741;122403.1972;37355.94402;3144.017336;203.9635504;4571.429475;4026.227353;45.04317639;0;542;0.39230738;0.980768451;8597.656828;56;ok
D;2;2;4;8;0;2037;1401074.077;0.655229168;20605.45001;1222745.36;-947.2638114;11704.68959;22475.98843;22475.07574;122620.2267;13644.44702;3233.635123;105.6709706;4612.840608;4062.671824;4.487885431;0;547;0.392236415;0.980591038;8675.512432;55.4;ok
D;2;2;4;8;0;2038;2018191.435;5.441599235;40693.45723;1837458.084;-907.2319456;19587.63015;26966.50185;16402.27347;118684.1776;34286.39899;2983.517009;316.0001721;4523.783433;3984.29372;77.64322956;0;536;0.392392539;0.980981346;8508.077153;57.4;ok
D;2;2;4;8;0;2039;1072549.68;0.614674788;17145.32146;916917.7561;-887.5012329;15485.82812;26374.15768;8693.830466;105965.6085;10375.94642;3164.336049;133.4902869;4605.747666;4056.427424;9.687615806;0;546;0.392250608;0.980626521;8662.17509;54.4;ok
D;2;2;4;8;0;2040;1702497.256;1.770880653;32527.20576;1528854.907;-965.3381489;13123.37836;30168.29639;18894.66138;112421.3508;25878.14139;3125.150355;157.905764;4583.315374;4036.688019;32.22621391;0;543;0.392293187;0.980732968;8620.003393;55.6;ok
D;2;2;4;8;0;2041;1841330.867;0.07271401;31113.92369;1680267.853;-721.3730033;12040.37061;29170.3933;12477.18838;108096.4343;24389.79963;3125.606645;139.6421762;4597.682864;4049.330208;29.62521199;0;545;0.392264801;0.980662003;8647.013071;55.4;ok
D;2;2;4;8;0;2042;1670228.679;2.215246786;34875.17427;1514304.778;-971.1866548;18997.55134;26692.80414;15595.18543;95609.54736;28239.40754;3091.352739;155.0888116;4589.235096;4041.897526;41.30330239;0;544;0.392278994;0.980697486;8631.132622;58.2;ok
D;2;2;4;8;0;2043;1537484.012;2.507189219;29260.74626;1394865.829;-772.1562733;14453.99034;25751.39978;8717.189877;94467.7586;22615.58168;3102.286365;130.443797;4573.081017;4027.677655;27.67905471;0;542;0.39230738;0.980768451;8600.758672;55.7;ok
D;2;2;4;8;0;2044;1479875.718;5.55E-17;22491.87671;1340735.452;-770.9598757;11677.82807;19834.95412;13261.94883;95136.4942;15857.49019;3125.855968;86.42030297;4378.973357;3856.869324;21.16680772;0;519;0.39263382;0.98158455;8235.842681;55.6;ok
D;2;2;4;8;0.25;2035;1861734.55;9328.094508;39369.87559;1690983.502;-1002.52591;13659.37643;21274.07342;6330.075798;130490.048;32532.50887;3224.93953;149.6797833;4403.836621;3878.743904;16.28286199;65.03754435;522;0.392591241;0.981478102;8282.580525;68.7;ok
D;2;2;4;8;0.25;2036;2060586.344;10796.82949;45138.31593;1893881.892;-715.0277123;13026.08043;20975.67621;13669.70118;119748.0225;38287.67192;3241.90219;115.8623798;4417.989703;3891.198437;30.64955988;72.62042779;524;0.392562855;0.981407137;8309.18814;68.6;ok
D;2;2;4;8;0.25;2037;1180259.081;4346.35309;21049.67725;1002113.941;-945.837953;11665.8983;22456.7076;22426.38687;122541.9855;13983.03439;3337.023438;10.82304337;4613.160922;4062.955785;1.839471133;2.727950777;547;0.392236415;0.980591038;8676.116706;57.6;ok
D;2;2;4;8;0.25;2038;1590222.443;10348.0304;41856.35737;1426990.72;-1005.642679;16030.2796;19301.578;12940.99743;115964.5106;35085.03582;3121.453041;176.9019705;4470.141713;3937.092729;134.597561;196.8960435;530;0.392477697;0.981194242;8407.234443;81.5;ok
D;2;2;4;8;0.25;2039;913517.2872;3553.707693;17591.30451;758977.5142;-878.4777946;15320.88475;25725.59343;8402.122731;105969.6499;10664.36776;3299.538006;14.77666878;4610.253984;4060.39229;1.65027917;19.32721063;547;0.392236415;0.980591038;8670.646273;56.4;ok
D;2;2;4;8;0.25;2040;1380096.425;7730.140196;33146.03019;1217002.553;-1025.934012;11648.61091;25363.0112;17129.30155;109978.883;26308.84669;3230.419371;60.95449169;4481.259827;3946.879334;42.63030007;61.08979353;531;0.392463504;0.981158759;8428.139162;68.8;ok
D;2;2;4;8;0.25;2041;1488116.241;7152.739989;31606.23779;1330529.766;-1050.728322;11614.54257;26737.21137;12329.50898;107955.9409;24740.55127;3245.476763;33.82085311;4556.857398;4011.209529;8.777800559;31.12918213;540;2.734950893;0.980839416;8568.066927;62.8;ok
D;2;2;4;8;0.25;2042;1350530.675;8146.101974;35546.12189;1197984.301;-972.9138533;18386.24858;25348.27277;15113.48336;94671.28332;28769.09374;3217.624399;46.28326634;4546.821149;4004.572147;9.987036659;23.04741341;539;0.392349959;0.980874899;8551.393296;60.5;ok
D;2;2;4;8;0.25;2043;1235483.461;6851.364831;29963.86225;1101971.289;-782.6284836;13007.31066;21204.26321;7557.53755;92525.68894;23169.7177;3216.607412;31.59409854;4479.82454;3945.617713;8.373385041;47.403557;531;0.392463504;0.981158759;8425.442253;64.8;ok
D;2;2;4;8;0.25;2044;1213984.224;4935.788197;22789.2641;1064481.694;-830.6843082;11779.56101;21703.16258;13792.51058;103057.9805;15936.10592;3212.127291;19.07815003;4553.770638;4010.689351;13.06178086;34.90421242;540;0.392335766;0.980839416;8564.459989;62.6;ok
D;2;2;4;8;0.5;2035;1396782.537;18492.36922;39412.64227;1230374.898;-1007.512425;12702.26932;17493.47906;6999.7472;130219.6563;32357.52188;3211.144233;165.0002674;4600.1528;4051.510735;27.09250844;293.8948819;545;0.392264801;0.980662003;8651.663534;68;ok
D;2;2;4;8;0.5;2036;1512117.622;21441.83275;45110.36082;1349666.816;-745.9102365;12071.60941;17163.13404;14493.85699;119468.1152;38078.55052;3219.44657;131.9540311;4586.425749;4039.42911;45.69091773;297.0670869;544;0.392278994;0.980697486;8625.85486;67.1;ok
D;2;2;4;8;0.5;2037;959847.183;8692.489175;21067.90716;781965.8387;-944.4617307;11553.85988;22148.09677;22466.83279;122657.0165;13994.8728;3338.404649;9.404919982;4612.923123;4062.746932;1.838794469;5.7223998;547;0.392236415;0.980591038;8675.670055;58.8;ok
D;2;2;4;8;0.5;2038;1203995.209;20107.67891;41844.53747;1036274.017;-1006.408871;15768.04089;18643.7782;16121.39232;118194.3896;34993.66591;3051.43128;246.7572741;4606.122069;4056.760261;93.34504778;982.1739817;546;0.392250608;0.980626521;8662.88233;74.6;ok
D;2;2;4;8;0.5;2039;754936.2406;7083.218366;17578.38679;601101.8316;-899.7257379;15042.88779;25551.6425;8723.183202;105416.4213;10640.45356;3299.631768;12.2571573;4613.428185;4063.18836;6.899069119;62.85144091;547;0.392236415;0.980591038;8676.616545;57.1;ok
D;2;2;4;8;0.5;2040;1074070.739;15220.73425;33154.15807;907906.8266;-1012.071133;11355.64767;24799.42889;18920.0449;112100.8617;26204.93312;3212.564953;77.61119856;4607.892864;4058.317913;36.72441271;362.0850307;546;0.392250608;0.980626521;8666.210777;63.3;ok
D;2;2;4;8;0.5;2041;1138648.506;14213.33922;31579.24577;981572.3926;-1055.687933;11686.0368;25546.98071;12477.14569;108421.6379;24664.70675;3232.279187;42.63936882;4612.577216;4062.123937;19.94477037;154.3991179;547;0.730692552;0.980591038;8674.701153;59.2;ok
D;2;2;4;8;0.5;2042;1034828.983;16230.01648;35548.09111;882340.2947;-977.7794632;18163.72419;24905.09279;15272.33574;95125.31492;28709.32499;3202.825747;57.93822021;4611.231794;4061.255326;14.38840908;107.7303202;547;0.392236415;0.980591038;8672.48712;63.7;ok
D;2;2;4;8;0.5;2043;947990.1638;13546.55596;29981.02174;813785.5133;-758.3521464;12866.64657;19723.81342;8719.262117;93653.28051;23060.04465;3211.078745;34.20289343;4607.07235;4057.596026;9.735427414;250.9808149;546;0.392250608;0.980626521;8664.668375;61.6;ok
D;2;2;4;8;0.5;2044;944097.2326;9803.682335;22802.83205;795838.9466;-848.3857659;11648.14541;19634.47556;13947.03144;103877.0194;15879.64667;3206.19823;25.50574655;4610.775372;4060.856345;13.85790437;137.7024833;547;0.392236415;0.980591038;8671.631717;58.2;ok
D;2;2;4;8;0.75;2035;941588.4152;27406.30986;39388.41171;774773.4746;-1012.151771;13042.34403;16997.62947;7035.397228;130751.7216;32335.49064;3193.979266;174.5323331;4606.474043;4057.073511;75.79616806;773.0863;546;0.392250608;0.980626521;8663.547554;58.6;ok
D;2;2;4;8;0.75;2036;980618.6685;31803.52295;45031.57901;814992.5536;-778.125226;12624.48093;16564.66219;15014.71702;122200.38;37991.48763;3193.934337;156.3778395;4611.067194;4061.113746;42.91217446;804.8267986;547;0.392236415;0.980591038;8672.18094;61.4;ok
D;2;2;4;8;0.75;2037;739797.9342;13029.97419;21062.84796;561994.9773;-938.3484553;11675.49649;21994.99474;22370.203;122700.6112;13986.92136;3338.924278;9.051393981;4613.429178;4063.187367;4.641840261;17.33586199;547;0.392236415;0.980591038;8676.616545;57.9;ok
D;2;2;4;8;0.75;2038;824729.3187;29625.41376;41851.77464;656471.1539;-956.8479236;15873.26014;19023.55655;16070.91976;118247.2763;34952.26446;3094.600065;199.1752855;4608.438842;4058.798494;161.8868871;2009.365582;546;0.392250608;0.980626521;8667.237336;60.6;ok
D;2;2;4;8;0.75;2039;602144.424;10570.4163;17581.22299;447496.4189;-895.7762904;15259.87422;25383.30857;8787.364351;106113.2342;10640.64617;3298.510145;14.47772194;4613.429335;4063.18721;2.750682859;148.6884112;547;0.392236415;0.980591038;8676.616545;56.1;ok
D;2;2;4;8;0.75;2040;765008.3086;22585.90222;33130.61972;599767.8625;-1025.483246;11574.76668;24440.16693;18729.8099;111521.1858;26171.96933;3211.245132;79.46521942;4612.731446;4062.58045;57.69498662;788.0766956;547;0.392236415;0.980591038;8675.311896;60;ok
D;2;2;4;8;0.75;2041;795042.1298;21189.22922;31573.19933;638532.6449;-1055.016707;11782.66132;25586.84102;12380.79864;107814.2006;24659.48335;3234.396045;38.93886079;4607.834814;4058.268291;64.44073422;362.3782881;546;0.392250608;0.980626521;8666.103105;58;ok
D;2;2;4;8;0.75;2042;723691.7124;24223.45396;35539.96193;570940.7567;-981.0960824;18181.2628;24434.69948;15604.76907;95511.32036;28689.22981;3198.762828;64.96328986;4611.571136;4061.553685;14.35291656;282.9162464;547;0.392236415;0.980591038;8673.124821;60.6;ok
D;2;2;4;8;0.75;2043;664435.4035;20120.18651;29972.93569;529149.4638;-767.6520352;13229.9984;19634.30598;8762.67592;94426.61146;23047.00351;3210.344517;37.14644551;4612.730993;4062.579198;7.298200382;576.1186506;547;0.392236415;0.980591038;8675.310191;58.3;ok
D;2;2;4;8;0.75;2044;681633.977;14578.65664;22802.43505;532767.5882;-835.1465795;11724.31739;19539.50749;14002.25005;104435.4604;15879.82883;3202.792364;26.17490339;4612.868841;4062.697635;18.80643393;333.4205885;547;0.392236415;0.980591038;8675.566477;59.6;ok
D;2;2;4;8;1;2035;488237.4695;36288.54914;39471.71852;323791.8968;-1007.776242;12638.27452;17217.89065;6515.469887;129081.7139;33069.7459;2876.52613;497.6243027;4231.940638;3727.483596;19.23076976;1283.979069;501;0.392889294;0.982223236;7959.424235;57.2;ok
D;2;2;4;8;1;2036;461692.2184;42099.82518;45260.13539;295447.1555;-747.5909955;13591.02085;17188.271;14804.19104;121409.171;38748.17425;2797.327124;551.0427002;4474.525795;3940.955339;24.2562193;1377.974494;530;0.392477697;0.981194242;8415.481134;57.5;ok
D;2;2;4;8;1;2037;521765.1514;17363.84011;21088.66319;343760.2973;-953.9638582;11663.072;22247.28608;22445.28799;122603.1719;14020.63272;3333.999034;13.97663756;4612.971331;4062.786932;0.472218923;33.43131577;547;0.392236415;0.980591038;8675.758263;56.4;ok
D;2;2;4;8;1;2038;438833.7793;39140.54476;42035.40178;283513.0329;-983.0837616;13461.83996;19309.4144;13554.53753;109978.0383;36190.74839;2536.204665;757.2222729;4041.024618;3559.475239;107.724891;3039.408238;479;0.393201541;0.983003852;7600.499857;57.7;ok
D;2;2;4;8;1;2039;449915.6159;14055.28238;17615.3612;295388.1308;-897.4151035;15348.86079;25467.43195;8717.176094;105891.4314;10749.31022;3240.324807;73.27194802;4600.040677;4051.406907;0.694706105;236.8572299;545;0.392264801;0.980662003;8651.447584;55.5;ok
D;2;2;4;8;1;2040;452064.3599;29932.69979;33197.29434;295453.6001;-1018.171875;10003.34261;24503.87177;16856.84523;106264.8721;26850.5734;2927.222282;362.0548099;4241.70203;3736.074553;42.59732046;1232.310002;503;0.392860908;0.982152271;7977.776583;57.2;ok
D;2;2;4;8;1;2041;451552.473;28162.82782;31639.32061;297083.9832;-1075.538573;11571.30519;25467.28094;12331.33883;106174.1034;24933.63685;3131.463166;141.0161449;4488.472811;3952.469124;21.65467916;572.6488593;532;1.202612033;0.981123277;8440.941936;58.3;ok
D;2;2;4;8;1;2042;414872.2173;32197.9849;35628.48492;263243.6848;-985.1996564;18367.01018;24823.43332;15391.5824;94031.70627;28960.99122;3104.629877;159.3798098;4518.136719;3979.324244;6.507811365;477.8692475;536;0.392392539;0.980981346;8497.460962;62.5;ok
D;2;2;4;8;1;2043;379289.2698;26686.7793;29981.68031;244514.4625;-773.736502;13481.71059;19934.11744;8577.307659;93555.4081;23412.07824;2984.754205;263.283359;4465.175767;3932.725985;3.981794739;908.2942517;529;0.39249189;0.981229724;8397.901753;59;ok
D;2;2;4;8;1;2044;418980.0343;19349.66522;22821.65755;269994.856;-820.7166646;11772.03906;19519.50317;13998.80607;104515.5467;16031.65461;3094.537909;134.5210922;4585.855868;4038.925628;3.063023058;533.1044182;544;0.392278994;0.980697486;8624.781496;56.4;ok
D;2;4;2;8;0;2035;2400694.728;0.867574018;38153.61634;2172286.849;-272.7550845;16760.38873;13026.59055;12521.31311;186372.3417;31271.71341;3096.495813;276.8962852;4613.428122;4063.188423;25.45011869;0;547;0.392236415;0.980591038;8676.616545;58.3;ok
D;2;4;2;8;0;2036;2684852.454;2.969897327;44318.80079;2456897.249;-260.2288774;16016.61162;14024.8842;23744.87202;174429.0652;37408.4555;3072.941367;280.2512885;4612.936395;4062.758528;34.07484709;0;547;0.392236415;0.980591038;8675.694923;59.6;ok
D;2;4;2;8;0;2037;1476050.817;1.539948535;20767.23312;1242763.42;-360.0612359;11503.93299;12166.46728;37053.72495;172923.3336;13647.85067;3239.632783;105.2305191;4612.558573;4062.428737;3.099904215;0;547;0.392236415;0.980591038;8674.98731;59.2;ok
D;2;4;2;8;0;2038;2083500.05;16.20169439;40866.90953;1853920.088;-248.0845617;23285.1561;14733.74439;27114.47543;164694.6711;34261.25187;2897.999603;409.1820741;4613.364986;4063.130849;78.44076163;0;547;0.392236415;0.980591038;8676.495835;60.2;ok
D;2;4;2;8;0;2039;1136880.938;1.650357212;17336.68021;938917.1706;-396.9466065;20228.81861;15855.82393;14501.29263;147774.7784;10390.67328;3150.777306;148.8068469;4613.426493;4063.190052;8.67221896;0;547;0.392236415;0.980591038;8676.616545;57.5;ok
D;2;4;2;8;0;2040;1767741.783;4.801419694;32738.86684;1547853.733;-428.2339422;14885.02182;16458.12654;30442.28764;158530.8482;25895.05349;3082.173331;208.3618807;4613.171779;4062.962958;22.47742774;0;547;0.392236415;0.980591038;8676.134738;58;ok
D;2;4;2;8;0;2041;1902128.277;0;31293.5698;1698064.327;-28.75005792;14038.08385;17773.57943;21131.61558;151149.4211;24390.98752;3116.930328;152.2435118;4615.483904;4061.132641;19.78787287;0;547;4.51764661;0.980591038;8676.616545;59.1;ok
D;2;4;2;8;0;2042;1728993.744;0.745717422;35036.73454;1529926.692;-322.2479225;24798.41357;16497.50809;24882.35933;133211.0185;28217.50985;3083.660769;169.2175395;4613.431576;4063.184969;29.16464799;0;547;0.392236415;0.980591038;8676.616545;61.6;ok
D;2;4;2;8;0;2043;1593152.753;3.466998208;29479.92564;1415623.782;-266.7200251;18271.44821;13059.33036;14142.68245;132322.2291;22619.13548;3063.226458;175.4342154;4613.425249;4063.191296;27.77216528;0;547;0.392236415;0.980591038;8676.616545;57.6;ok
D;2;4;2;8;0;2044;1553166.598;-2.07E-09;22626.08432;1356910.762;-167.57222;14179.1016;12778.92876;22951.7142;146513.6631;15673.60827;3113.205622;107.8399829;4614.367891;4062.248654;7.346415195;0;547;2.281001979;0.980591038;8676.616545;57.4;ok
D;2;4;2;8;0.25;2035;1926539.685;9344.005319;39393.19167;1705059.902;-340.3981304;15398.26597;11241.18326;11435.05515;183745.6769;32396.6483;3159.142624;219.2876555;4538.264121;3997.046271;27.19545189;49.23985899;538;0.392364152;0.980910381;8535.310391;72.7;ok
D;2;4;2;8;0.25;2036;2128461.367;10806.33936;45260.82124;1908168.02;-325.9590267;14889.66344;12161.62246;21955.05469;171612.9646;38221.28723;3156.966806;204.8586467;4602.39902;4053.487777;29.00719341;63.11055948;546;0.392250608;0.980626521;8655.886797;70.2;ok
D;2;4;2;8;0.25;2037;1255460.766;4348.883132;21216.90571;1022759.519;-365.7940463;11470.39091;11869.01676;36863.29138;172864.3425;13992.61155;3338.272218;9.703453817;4612.268321;4062.173315;0.16;1.523287522;547;0.392236415;0.980591038;8674.441635;62.3;ok
D;2;4;2;8;0.25;2038;1649359.02;10396.99031;41965.70518;1438082.66;-332.4454122;21423.50213;11281.87396;21278.69974;157624.7293;35093.42906;3028.336788;293.357288;4581.187397;4034.812172;112.4244731;148.8608469;543;0.392293187;0.980732968;8615.999568;86.7;ok
D;2;4;2;8;0.25;2039;977583.8012;3558.606958;17765.30588;780221.9929;-436.764896;19842.28215;15414.19158;14457.10163;148084.9978;10677.47566;3283.661546;30.69569214;4611.790017;4061.749953;0.848149176;14.42794536;547;0.392236415;0.980591038;8673.539969;58.5;ok
D;2;4;2;8;0.25;2040;1442414.376;7747.522606;33277.73414;1233391.875;-446.7115173;13571.0528;14904.24238;27215.77985;153778.1371;26278.97096;3183.810238;112.5720193;4569.166229;4024.23844;44.00025979;44.8127096;542;0.39230738;0.980768451;8593.404668;73;ok
D;2;4;2;8;0.25;2041;1547839.946;7162.858419;31762.7537;1347632.349;-367.9672805;13731.15189;16000.37623;20781.43559;150062.6008;24731.86864;3225.663574;55.09787434;4595.618448;4044.284939;13.80027746;21.01075216;545;3.839256671;0.980662003;8639.903387;66.7;ok
D;2;4;2;8;0.25;2042;1409782.73;8149.686847;35677.48914;1213476.787;-358.0169382;24688.31219;16399.46809;23758.91953;131817.2605;28720.92701;3200.126484;64.18567182;4607.984989;4058.391732;9.431111681;19.66448972;546;0.392250608;0.980626521;8666.376721;68.9;ok
D;2;4;2;8;0.25;2043;1290361.039;6857.786094;30104.34538;1119428.168;-281.4027344;16899.89403;12304.16208;12998.70594;129011.5113;23102.32004;3163.858478;83.99761932;4610.787126;4060.869693;10.52078579;40.98229453;547;0.392236415;0.980591038;8671.65682;66.6;ok
D;2;4;2;8;0.25;2044;1277041.713;4938.864626;22937.56967;1082490.552;-272.8402126;14260.8753;11902.30849;22674.5757;145986.2417;15907.16458;3184.954678;47.25084258;4610.72184;4060.812014;3.200721851;31.82778328;547;0.392236415;0.980591038;8671.533854;62;ok
D;2;4;2;8;0.5;2035;1459929.833;18505.86589;39502.2037;1242260.36;-316.9046838;15428.70892;9001.669355;11717.28577;181838.7136;32405.65689;3141.149667;237.1872607;4612.79917;4062.640391;18.72955352;280.3982201;547;0.392236415;0.980591038;8675.439561;69.1;ok
D;2;4;2;8;0.5;2036;1574216.636;21456.38126;45195.89551;1359371.807;-370.0036732;14778.15818;10413.01534;22727.29743;167296.3615;38128.71851;3134.459367;225.9562293;4613.121605;4062.923994;39.21257177;282.5185778;547;0.392236415;0.980591038;8676.045599;67.9;ok
D;2;4;2;8;0.5;2037;1034593.021;8695.250687;21217.98357;801856.7648;-369.1849161;11435.7784;11942.76928;36785.98328;172940.9101;13993.616;3337.934701;9.745678054;4612.268328;4062.173308;1.173754765;4.024667455;547;0.392236415;0.980591038;8674.441635;62.6;ok
D;2;4;2;8;0.5;2038;1265602.875;20115.4586;41917.12497;1046844.137;-323.494536;20329.12376;10888.19273;26059.18603;161805.73;35045.19279;2966.948775;348.4869304;4613.42779;4063.188755;55.59742872;974.3942974;547;0.392236415;0.980591038;8676.616545;77;ok
D;2;4;2;8;0.5;2039;818032.5388;7085.925354;17745.72471;621446.9137;-428.5932075;19753.69454;15561.07992;14421.44681;147277.997;10654.60555;3282.988081;30.84394272;4612.856591;4062.690979;1.517706699;60.14445309;547;0.392236415;0.980591038;8675.54757;61.9;ok
D;2;4;2;8;0.5;2040;1138224.115;15223.54913;33300.82559;925121.3011;-441.8554137;13066.48253;13565.15649;29893.10535;157019.925;26246.45125;3164.112666;130.3679064;4613.425247;4063.191298;19.55654704;359.6228935;547;0.392236415;0.980591038;8676.616545;70.3;ok
D;2;4;2;8;0.5;2041;1197904.868;14218.42178;31718.4986;997815.1579;-376.4946056;13647.00305;15421.27265;20898.07405;150499.8549;24668.17634;3217.19324;63.24278144;4613.425266;4063.191279;10.24542575;149.3165604;547;0.392236415;0.980591038;8676.616545;61.3;ok
D;2;4;2;8;0.5;2042;1093370.345;16230.54711;35680.40119;898116.7614;-379.7419302;24188.88661;15579.69323;24157.8833;131706.862;28709.46036;3185.922495;78.48464308;4613.431554;4063.184991;10.9183751;107.0360237;547;0.392236415;0.980591038;8676.616545;67.3;ok
D;2;4;2;8;0.5;2043;1000792.079;13550.66261;30120.69794;830397.3409;-280.2969658;16995.2184;11240.96108;13907.95758;128530.8985;23095.72668;3160.790762;87.31224939;4613.426393;4063.190152;6.06472201;246.8741648;547;0.392236415;0.980591038;8676.616545;61;ok
D;2;4;2;8;0.5;2044;1004245.088;9807.892386;22941.23167;812496.5166;-301.0737348;14327.19531;11131.02529;22467.37241;144124.0518;15890.9769;3189.80648;42.3054884;4612.89355;4062.723441;6.967723162;133.4924316;547;0.392236415;0.980591038;8675.61699;61;ok
D;2;4;2;8;0.75;2035;1005948.08;27409.45391;39475.88916;786450.6594;-294.0692418;15255.07113;8679.155345;11906.81747;183950.4461;32365.00169;3149.164029;231.9237576;4612.412246;4062.299942;59.02001002;769.9422507;547;0.392236415;0.980591038;8674.712188;62.6;ok
D;2;4;2;8;0.75;2036;1046663.495;31804.53006;45114.45076;824784.8614;-409.3767226;15486.73234;10445.11415;23332.9716;173023.1921;38051.0714;3126.369922;236.1186247;4613.317806;4063.096792;23.61650296;803.8196946;547;0.392236415;0.980591038;8676.414598;70.9;ok
D;2;4;2;8;0.75;2037;814630.3263;13031.64162;21206.04329;581670.9774;-366.3299186;11448.63957;12169.09069;36896.5432;172811.4053;13983.28484;3339.381275;8.465206078;4613.138039;4062.938793;3.363070004;16.2538858;547;0.392236415;0.980591038;8676.076831;63.9;ok
D;2;4;2;8;0.75;2038;889743.8256;29628.295;41933.03243;668406.7361;-287.918501;19440.52786;10871.42308;26663.80104;164649.256;35054.74762;2971.062493;343.9521659;4607.868552;4058.296585;67.59118203;2006.484345;546;0.392250608;0.980626521;8666.165137;66.1;ok
D;2;4;2;8;0.75;2039;667046.4857;10570.29975;17753.98849;469077.9362;-438.2403993;19827.19665;15477.25921;14457.77736;148644.5567;10658.26592;3284.074141;30.32732406;4613.425192;4063.191353;0.553852983;148.8049616;547;0.392236415;0.980591038;8676.616545;64.5;ok
D;2;4;2;8;0.75;2040;831568.8615;22587.31788;33278.9438;616439.3826;-432.632095;13547.03156;13417.77816;30303.86936;158293.4319;26219.46059;3164.474125;132.946527;4613.425305;4063.19124;13.75032533;787.5356048;547;0.392236415;0.980591038;8676.616545;65.3;ok
D;2;4;2;8;0.75;2041;855469.3322;21190.90731;31718.55417;655690.7879;-407.9725585;13922.53444;15468.30582;20847.57152;149948.105;24654.98296;3230.107566;49.17506976;4612.742329;4062.587961;42.07055479;360.7001978;547;0.392236415;0.980591038;8675.33029;62.7;ok
D;2;4;2;8;0.75;2042;783274.5341;24224.13826;35670.72901;586858.9793;-405.0755091;24115.28101;15238.00102;24654.14394;132813.2043;28699.49407;3177.395377;86.62928277;4613.246942;4063.027219;8.193262649;281.9284838;547;0.392236415;0.980591038;8676.274161;67.7;ok
D;2;4;2;8;0.75;2043;718797.4212;20121.00838;30118.53825;545149.6943;-276.9905365;17386.13461;11347.20249;14072.72203;131118.6583;23092.89098;3162.46221;85.83185174;4613.426376;4063.190169;5.486267033;575.296786;547;0.392236415;0.980591038;8676.616545;61.8;ok
D;2;4;2;8;0.75;2044;743994.3388;14577.67588;22949.18149;550062.378;-305.8277203;14149.10205;11181.73607;22924.04786;145982.9026;15895.94783;3189.901243;41.19056171;4613.425273;4063.191272;11.94083684;334.4013511;547;0.392236415;0.980591038;8676.616545;65.6;ok
D;2;4;2;8;1;2035;556384.438;36289.44983;39570.48422;336872.5938;-304.0959472;15133.78983;9010.714072;11809.22143;183862.2148;32930.09167;2888.770112;491.6834218;4380.698975;3858.391658;17.25710509;1283.096217;519;0.39263382;0.98158455;8239.090634;61.3;ok
D;2;4;2;8;1;2036;533386.5167;42100.18671;45375.60597;309008.6206;-401.170296;15282.91537;10737.29036;23767.37264;174991.488;38631.7013;2815.143837;548.3383369;4612.157146;4062.075393;19.6821643;1377.612964;547;0.392236415;0.980591038;8674.23254;69.1;ok
D;2;4;2;8;1;2037;597163.3343;17363.61585;21241.22092;364322.2005;-377.0829523;11454.14374;11946.73739;36887.90823;172929.4275;14022.52555;3333.879567;14.09610505;4613.425156;4063.191389;0;33.39583915;547;0.392236415;0.980591038;8676.616545;62;ok
D;2;4;2;8;1;2038;516033.5761;39140.38725;42153.31276;298763.3179;-323.4116276;18740.51221;11199.61573;25673.2922;161980.2496;35866.82066;2545.349831;777.6722465;4429.197715;3901.070675;83.10588704;3039.318547;525;0.392548662;0.981371655;8330.268389;67.2;ok
D;2;4;2;8;1;2039;514725.2869;14055.84752;17784.85938;317097.2043;-420.331082;19988.01633;15949.34963;14417.53853;147693.5092;10742.823;3239.33715;75.24246449;4611.672644;4061.649106;0.607649394;236.2920967;547;0.392236415;0.980591038;8673.321749;60.3;ok
D;2;4;2;8;1;2040;521363.9603;29933.55103;33356.5698;312834.4318;-429.7075464;12338.4289;13642.96567;28522.79346;154455.048;26650.5269;2929.249656;365.9709211;4486.135967;3951.176693;40.3954119;1232.376596;532;0.392449311;0.981123277;8437.31266;62.6;ok
D;2;4;2;8;1;2041;514904.7962;28163.28709;31793.47198;314908.8072;-415.7739501;13844.66433;15668.22141;20903.75307;149995.1242;24871.05561;3133.137995;145.0538505;4570.335423;4021.414196;24.5273537;572.1895886;542;4.504701516;0.980768451;8591.749619;63.4;ok
D;2;4;2;8;1;2042;477184.6457;32198.49154;35752.92593;279316.936;-402.4893213;24449.34249;15712.94445;24642.84729;133465.0648;28861.90602;3104.256524;159.9607905;4613.310685;4063.080971;6.089097629;476.8439492;547;0.392236415;0.980591038;8676.391656;67.2;ok
D;2;4;2;8;1;2043;437271.1889;26686.99198;30151.85422;262796.4182;-267.7288766;17498.35862;10800.42281;14241.85605;132201.8621;23293.20501;2987.50448;260.7404089;4612.52053;4062.392717;4.374742066;908.0815725;547;0.392236415;0.980591038;8674.913247;59.3;ok
